id,name,nickname,gender,date_of_birth,weight,height,team,team.shortname,team.shield,shirt_number,position,photo,aerial_duels_won,appearances,assists_intentional,attempts_from_set_pieces,blocks,catches,clean_sheets,duels_won,goals,goals_conceded,interceptions,key_passes_attempt_assists,offsides,open_play_passes,penalties_saved,red_cards_2nd_yellow,saves_made,shots_on_target_inc_goals,straight_red_cards,successful_crosses_open_play,successful_dribbles,successful_long_passes,successful_passes_opposition_half,successful_passes_own_half,successful_short_passes,total_clearances,total_fouls_conceded,total_losses_of_possession,total_passes,total_tackles,total_touches_in_opposition_box,unsuccessful_dribbles,unsuccessful_long_passes,unsuccessful_short_passes,yellow_cards,predicted_position,score
5559.0,Alejandro Gallar Falguera,Alex Gallar,male,1992-03-19T00:00:00+00:00,71.0,176.0,FC Cartagena,CAR,https://assets.laliga.com/assets/2022/02/11/medium/1628caa9b2002a11e564eb84b3677f78.png,10.0,Midfielder,https://assets.laliga.com/squad/2021/t3554/p97636/512x556/p97636_t3554_2021_1_001_000.png,6.0,33.0,6.0,1.0,0.0,0.0,3.0,146.0,3.0,32.0,9.0,41.0,0.0,902.0,0.0,0.0,0.0,10.0,0.0,3.0,45.0,55.0,513.0,265.0,702.0,2.0,20.0,421.0,963.0,41.0,71.0,36.0,44.0,162.0,7.0,Midfielder,898.0
6090.0,Daniel José Rodríguez Vázquez,Dani Rodriguez,male,1988-06-06T00:00:00+00:00,71.0,178.0,RCD Mallorca,MLL,https://assets.laliga.com/assets/2019/06/07/medium/mallorca.png,14.0,Midfielder,https://assets.laliga.com/squad/2021/t181/p80906/512x556/p80906_t181_2021_1_001_000.png,40.0,36.0,3.0,3.0,3.0,0.0,7.0,221.0,3.0,43.0,20.0,40.0,3.0,851.0,0.0,0.0,0.0,10.0,0.0,3.0,60.0,29.0,469.0,239.0,667.0,19.0,65.0,452.0,886.0,53.0,90.0,40.0,29.0,161.0,7.0,Goalkeeper,891.5
163.0,Daniel García Carrillo,Dani García,male,1990-05-24T00:00:00+00:00,81.0,180.0,Athletic Club,ATH,https://assets.laliga.com/assets/2019/06/07/medium/athletic.png,14.0,Midfielder,https://assets.laliga.com/squad/2021/t174/p140264/512x556/p140264_t174_2021_1_001_000.png,34.0,32.0,0.0,0.0,10.0,0.0,3.0,95.0,0.0,22.0,24.0,9.0,1.0,1009.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,67.0,440.0,363.0,735.0,38.0,44.0,251.0,1027.0,36.0,12.0,2.0,80.0,145.0,9.0,Defender,891.5
4.0,Daniel Alves da Silva,Dani Alves,male,1983-05-06T00:00:00+00:00,70.0,172.0,FC Barcelona,BAR,https://assets.laliga.com/assets/2019/06/07/medium/barcelona.png,8.0,Defender,https://assets.laliga.com/squad/2021/t178/p15780/512x556/p15780_t178_2021_1_001_000.png,9.0,14.0,3.0,0.0,3.0,0.0,4.0,57.0,1.0,10.0,11.0,19.0,0.0,883.0,0.0,0.0,0.0,2.0,1.0,15.0,12.0,39.0,498.0,331.0,767.0,8.0,27.0,192.0,916.0,30.0,6.0,0.0,35.0,75.0,2.0,Midfielder,889.0
9430.0,Edgar González,Edgar,male,1997-04-01T00:00:00+00:00,78.0,193.0,Real Betis,BET,https://assets.laliga.com/assets/2019/06/07/medium/betis.png,3.0,Midfielder,https://assets.laliga.com/squad/2021/t185/p469402/512x556/p469402_t185_2021_1_001_000.png,32.0,21.0,0.0,0.0,11.0,0.0,4.0,69.0,1.0,21.0,23.0,2.0,0.0,892.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,40.0,201.0,593.0,754.0,81.0,21.0,118.0,902.0,25.0,6.0,0.0,37.0,71.0,6.0,Defender,883.5
14913.0,Francho Serrano,Francho,male,2001-10-17T00:00:00+00:00,72.0,177.0,Real Zaragoza,ZAR,https://assets.laliga.com/assets/2019/06/07/medium/zaragoza.png,27.0,Midfielder,https://assets.laliga.com/squad/2021/t190/p494495/512x556/p494495_t190_2021_1_001_000.png,28.0,30.0,1.0,0.0,10.0,0.0,7.0,99.0,2.0,25.0,20.0,26.0,1.0,906.0,0.0,0.0,0.0,6.0,0.0,4.0,10.0,40.0,438.0,343.0,730.0,32.0,12.0,242.0,943.0,34.0,35.0,3.0,40.0,133.0,1.0,Midfielder,879.0
1793.0,Alejandro Remiro Gargallo,A. Remiro,male,1995-03-24T00:00:00+00:00,79.0,191.0,Real Sociedad,RSO,https://assets.laliga.com/assets/2019/06/07/medium/real-sociedad.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2021/t188/p197316/512x556/p197316_t188_2021_1_001_000.png,4.0,35.0,0.0,0.0,0.0,17.0,19.0,7.0,0.0,32.0,1.0,0.0,0.0,714.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,272.0,120.0,707.0,555.0,31.0,0.0,311.0,1131.0,0.0,0.0,0.0,293.0,11.0,1.0,Midfielder,878.5
12917.0,Eduardo Camavinga,Camavinga,male,2002-11-10T00:00:00+00:00,68.0,182.0,Real Madrid,RMA,https://assets.laliga.com/assets/2019/06/07/medium/real-madrid.png,25.0,Midfielder,https://assets.laliga.com/squad/2021/t186/p475561/512x556/p475561_t186_2021_1_001_000.png,28.0,26.0,1.0,0.0,2.0,0.0,2.0,131.0,2.0,13.0,17.0,13.0,1.0,826.0,0.0,0.0,0.0,5.0,0.0,1.0,22.0,52.0,434.0,325.0,706.0,12.0,35.0,127.0,842.0,52.0,23.0,10.0,12.0,72.0,9.0,Defender,875.0
7281.0,Sergio González,Sergio Glez.,male,1997-05-14T00:00:00+00:00,,184.0,CD Tenerife,TEN,https://assets.laliga.com/assets/2019/06/07/medium/tenerife.png,12.0,Midfielder,https://assets.laliga.com/squad/2021/t612/p441313/512x556/p441313_t612_2021_1_001_000.png,32.0,31.0,1.0,0.0,12.0,0.0,7.0,104.0,0.0,14.0,28.0,5.0,1.0,878.0,0.0,0.0,0.0,5.0,0.0,2.0,8.0,85.0,253.0,503.0,669.0,66.0,22.0,181.0,903.0,35.0,11.0,6.0,83.0,66.0,4.0,Defender,872.5
719.0,Andrés Guardado,A. Guardado,male,1986-09-28T00:00:00+00:00,60.0,169.0,Real Betis,BET,https://assets.laliga.com/assets/2019/06/07/medium/betis.png,18.0,Midfielder,https://assets.laliga.com/squad/2021/t185/p37064/512x556/p37064_t185_2021_1_001_000.png,12.0,28.0,0.0,0.0,4.0,0.0,3.0,66.0,0.0,15.0,21.0,9.0,0.0,895.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,82.0,372.0,415.0,704.0,24.0,24.0,179.0,927.0,30.0,13.0,4.0,59.0,82.0,4.0,Forward,857.0
1818.0,Javier Jiménez,J. Jiménez,male,1996-01-11T00:00:00+00:00,70.0,173.0,Málaga CF,MGA,https://assets.laliga.com/assets/2019/06/07/medium/malaga.png,3.0,Defender,https://assets.laliga.com/squad/2021/t182/p209163/512x556/p209163_t182_2021_1_001_000.png,12.0,27.0,0.0,0.0,5.0,0.0,6.0,84.0,0.0,31.0,23.0,19.0,1.0,881.0,0.0,0.0,0.0,1.0,0.0,14.0,14.0,52.0,356.0,407.0,691.0,32.0,24.0,344.0,923.0,47.0,16.0,9.0,87.0,93.0,5.0,Midfielder,852.0
8623.0,Cristian Salvador,C. Salvador,male,1994-11-20T00:00:00+00:00,79.0,183.0,SD Huesca,HUE,https://assets.laliga.com/assets/2019/06/07/medium/huesca.png,6.0,Midfielder,https://assets.laliga.com/squad/2021/t2894/p217925/512x556/p217925_t2894_2021_1_001_000.png,29.0,21.0,0.0,0.0,5.0,0.0,4.0,89.0,1.0,17.0,32.0,4.0,0.0,831.0,0.0,0.0,0.0,2.0,0.0,1.0,12.0,62.0,182.0,574.0,693.0,39.0,16.0,137.0,856.0,33.0,12.0,6.0,34.0,67.0,4.0,Goalkeeper,851.5
586.0,Hugo Mallo,Hugo Mallo,male,1991-06-22T00:00:00+00:00,69.0,173.0,RC Celta,CEL,https://assets.laliga.com/assets/2019/06/07/medium/celta.png,2.0,Defender,https://assets.laliga.com/squad/2021/t176/p76508/512x556/p76508_t176_2021_1_001_000.png,41.0,21.0,1.0,0.0,9.0,0.0,7.0,98.0,1.0,25.0,20.0,19.0,6.0,940.0,0.0,2.0,0.0,2.0,0.0,11.0,8.0,29.0,379.0,364.0,703.0,47.0,38.0,350.0,953.0,45.0,43.0,8.0,72.0,149.0,3.0,Midfielder,848.0
918.0,Salvador Sevilla,Salva Sevilla,male,1984-03-18T00:00:00+00:00,71.0,178.0,RCD Mallorca,MLL,https://assets.laliga.com/assets/2019/06/07/medium/mallorca.png,8.0,Midfielder,https://assets.laliga.com/squad/2021/t181/p55354/512x556/p55354_t181_2021_1_001_000.png,2.0,28.0,3.0,7.0,6.0,0.0,1.0,34.0,5.0,28.0,14.0,24.0,0.0,859.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,71.0,448.0,363.0,726.0,10.0,15.0,223.0,947.0,18.0,8.0,2.0,42.0,108.0,2.0,Defender,848.0
966.0,Papakouly Diop,P. Diop,male,1986-03-19T00:00:00+00:00,77.0,180.0,UD Ibiza,IBI,https://assets.laliga.com/assets/2021/06/24/medium/d7bc0d2c9bf06afd6b5ace9d62771713.png,18.0,Midfielder,https://assets.laliga.com/squad/2021/t16203/p27672/512x556/p27672_t16203_2021_1_001_000.png,41.0,25.0,0.0,0.0,3.0,0.0,2.0,103.0,0.0,28.0,38.0,8.0,1.0,890.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,60.0,315.0,435.0,688.0,23.0,35.0,213.0,921.0,37.0,12.0,3.0,56.0,117.0,4.0,Goalkeeper,840.5
4565.0,Alberto Zapater,Zapater,male,1985-06-13T00:00:00+00:00,80.0,180.0,Real Zaragoza,ZAR,https://assets.laliga.com/assets/2019/06/07/medium/zaragoza.png,21.0,Midfielder,https://assets.laliga.com/squad/2021/t190/p18503/512x556/p18503_t190_2021_1_001_000.png,50.0,31.0,2.0,4.0,8.0,0.0,1.0,111.0,0.0,26.0,21.0,20.0,1.0,816.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,44.0,393.0,336.0,659.0,45.0,24.0,269.0,884.0,50.0,16.0,4.0,35.0,146.0,2.0,Goalkeeper,832.5
328.0,Javier Lara Grande,Javi Lara,male,1985-12-04T00:00:00+00:00,71.0,179.0,UD Ibiza,IBI,https://assets.laliga.com/assets/2021/06/24/medium/d7bc0d2c9bf06afd6b5ace9d62771713.png,15.0,Midfielder,https://assets.laliga.com/squad/2021/t16203/p71637/512x556/p71637_t16203_2021_1_001_000.png,2.0,25.0,1.0,2.0,2.0,0.0,0.0,37.0,2.0,22.0,8.0,36.0,0.0,886.0,0.0,0.0,0.0,6.0,0.0,13.0,7.0,81.0,440.0,357.0,670.0,7.0,11.0,317.0,947.0,15.0,14.0,8.0,70.0,126.0,2.0,Midfielder,827.5
5864.0,Keidi Bare,K. Bare,male,1997-08-28T00:00:00+00:00,66.0,174.0,RCD Espanyol de Barcelona,ESP,https://assets.laliga.com/assets/2019/06/07/medium/espanyol.png,20.0,Midfielder,https://assets.laliga.com/squad/2021/t177/p181885/512x556/p181885_t177_2021_1_001_000.png,13.0,25.0,0.0,0.0,10.0,0.0,1.0,78.0,1.0,20.0,15.0,7.0,0.0,838.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,52.0,363.0,396.0,706.0,26.0,25.0,156.0,872.0,27.0,15.0,7.0,26.0,88.0,9.0,Goalkeeper,826.5
2045.0,Josep Señé,J. Señe,male,1991-10-12T00:00:00+00:00,79.0,186.0,CD Lugo,LUG,https://assets.laliga.com/assets/2019/06/07/medium/lugo.png,18.0,Midfielder,https://assets.laliga.com/squad/2021/t5730/p199319/512x556/p199319_t5730_2021_1_001_000.png,42.0,38.0,0.0,1.0,12.0,0.0,5.0,191.0,4.0,35.0,29.0,34.0,2.0,823.0,0.0,0.0,0.0,14.0,0.0,8.0,53.0,48.0,381.0,266.0,588.0,36.0,45.0,382.0,843.0,38.0,43.0,33.0,44.0,163.0,5.0,Midfielder,825.0
9658.0,Yangel Herrera,Herrera,male,1998-01-07T00:00:00+00:00,78.0,184.0,RCD Espanyol de Barcelona,ESP,https://assets.laliga.com/assets/2019/06/07/medium/espanyol.png,25.0,Midfielder,https://assets.laliga.com/squad/2021/t177/p226541/512x556/p226541_t177_2021_1_001_000.png,56.0,23.0,1.0,0.0,5.0,0.0,5.0,149.0,1.0,24.0,19.0,11.0,1.0,842.0,0.0,1.0,0.0,2.0,0.0,2.0,19.0,22.0,357.0,345.0,678.0,32.0,44.0,231.0,857.0,41.0,24.0,11.0,18.0,139.0,5.0,Defender,824.0
1741.0,Rubén Duarte,R. Duarte,male,1995-10-18T00:00:00+00:00,75.0,180.0,Deportivo Alavés,ALA,https://assets.laliga.com/assets/2020/09/01/medium/27002754a98bf535807fe49a24cc63ea.png,3.0,Defender,https://assets.laliga.com/squad/2021/t173/p126119/512x556/p126119_t173_2021_1_001_000.png,54.0,34.0,4.0,0.0,6.0,0.0,4.0,175.0,0.0,44.0,57.0,18.0,2.0,907.0,0.0,1.0,0.0,3.0,0.0,18.0,5.0,59.0,335.0,316.0,566.0,71.0,45.0,487.0,923.0,76.0,19.0,4.0,133.0,165.0,10.0,Midfielder,822.0
40.0,Pedro León Sánchez Gil,P. León,male,1986-11-24T00:00:00+00:00,70.0,183.0,CF Fuenlabrada,FUE,https://assets.laliga.com/assets/2019/06/07/medium/fuenlabrada.png,14.0,Forward,https://assets.laliga.com/squad/2021/t7104/p42839/512x556/p42839_t7104_2021_1_001_000.png,31.0,39.0,0.0,15.0,2.0,0.0,5.0,154.0,10.0,51.0,26.0,63.0,5.0,806.0,0.0,0.0,0.0,41.0,0.0,24.0,36.0,49.0,493.0,182.0,554.0,16.0,39.0,650.0,881.0,46.0,92.0,41.0,76.0,202.0,11.0,Midfielder,816.0
1208.0,Stefan Mitrovic,Mitrovic,male,1990-05-22T00:00:00+00:00,84.0,189.0,Getafe CF,GET,https://assets.laliga.com/assets/2019/06/07/medium/getafe.png,23.0,Defender,https://assets.laliga.com/squad/2021/t1450/p112945/512x556/p112945_t1450_2021_1_001_000.png,56.0,32.0,0.0,0.0,18.0,0.0,10.0,78.0,0.0,32.0,22.0,2.0,0.0,844.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,83.0,145.0,565.0,627.0,109.0,18.0,208.0,903.0,16.0,13.0,0.0,102.0,91.0,8.0,Midfielder,805.0
17663.0,Riccardo Capellini,R.capellini,male,2000-03-01T00:00:00+00:00,,185.0,CD Mirandés,MIR,https://assets.laliga.com/assets/2019/06/07/medium/mirandes.png,15.0,Defender,https://assets.laliga.com/squad/2021/t5741/p437801/512x556/p437801_t5741_2021_1_001_000.png,26.0,22.0,0.0,0.0,8.0,0.0,3.0,91.0,0.0,30.0,19.0,1.0,1.0,811.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,53.0,187.0,534.0,668.0,45.0,26.0,134.0,836.0,37.0,6.0,2.0,58.0,57.0,3.0,Midfielder,804.5
8710.0,Juan Cruz Álvaro Armado,Juan Cruz,male,1992-07-28T00:00:00+00:00,79.0,180.0,CA Osasuna,OSA,https://assets.laliga.com/assets/2019/06/07/medium/osasuna.png,3.0,Defender,https://assets.laliga.com/squad/2021/t450/p93203/512x556/p93203_t450_2021_1_001_000.png,23.0,23.0,0.0,0.0,12.0,0.0,6.0,66.0,0.0,27.0,16.0,3.0,0.0,855.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,39.0,286.0,444.0,690.0,55.0,19.0,203.0,879.0,28.0,6.0,3.0,57.0,93.0,4.0,Midfielder,803.5
19213.0,Aritz Aldasoro,Aldasoro,male,1999-04-05T00:00:00+00:00,,,R. Sociedad B,RSOB,https://assets.laliga.com/assets/2019/06/07/medium/real-sociedad.png,8.0,Midfielder,https://assets.laliga.com/squad/2021/t3567/p513947/512x556/p513947_t3567_2021_1_001_000.png,29.0,28.0,0.0,0.0,2.0,0.0,2.0,112.0,0.0,22.0,21.0,9.0,1.0,779.0,0.0,0.0,0.0,4.0,0.0,0.0,29.0,39.0,307.0,388.0,656.0,26.0,38.0,196.0,805.0,38.0,27.0,13.0,19.0,91.0,5.0,Defender,801.0
14929.0,Alberto Moleiro,A. Moleiro,male,2003-09-30T00:00:00+00:00,,,UD Las Palmas,LPA,https://assets.laliga.com/assets/2019/06/07/medium/las-palmas.png,28.0,Midfielder,https://assets.laliga.com/squad/2021/t407/p513956/512x556/p513956_t407_2021_1_001_000.png,3.0,37.0,1.0,0.0,0.0,0.0,0.0,133.0,3.0,16.0,6.0,24.0,5.0,747.0,0.0,0.0,0.0,14.0,0.0,3.0,55.0,16.0,454.0,213.0,648.0,10.0,25.0,292.0,787.0,38.0,88.0,61.0,13.0,110.0,2.0,Forward,799.5
1127.0,Marco Asensio,Asensio,male,1996-01-21T00:00:00+00:00,76.0,182.0,Real Madrid,RMA,https://assets.laliga.com/assets/2019/06/07/medium/real-madrid.png,11.0,Midfielder,https://assets.laliga.com/squad/2021/t186/p174292/512x556/p174292_t186_2021_1_001_000.png,0.0,31.0,0.0,2.0,1.0,0.0,2.0,59.0,10.0,13.0,12.0,31.0,2.0,772.0,0.0,0.0,0.0,34.0,0.0,3.0,27.0,28.0,549.0,167.0,675.0,6.0,8.0,223.0,802.0,12.0,82.0,13.0,11.0,88.0,2.0,Forward,799.0
19424.0,Peter Pokorny,Pokorny,male,2001-11-08T00:00:00+00:00,76.0,182.0,R. Sociedad B,RSOB,https://assets.laliga.com/assets/2019/06/07/medium/real-sociedad.png,18.0,Midfielder,https://assets.laliga.com/squad/2021/t3567/p442303/512x556/p442303_t3567_2021_1_001_000.png,27.0,24.0,0.0,0.0,2.0,0.0,2.0,111.0,0.0,26.0,30.0,5.0,0.0,837.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,72.0,236.0,463.0,627.0,28.0,34.0,220.0,867.0,44.0,6.0,8.0,59.0,109.0,7.0,Midfielder,799.0
12616.0,Sergio Bermejo,Bermejo,male,1997-08-17T00:00:00+00:00,68.0,170.0,Real Zaragoza,ZAR,https://assets.laliga.com/assets/2019/06/07/medium/zaragoza.png,22.0,Forward,https://assets.laliga.com/squad/2021/t190/p464213/512x556/p464213_t190_2021_1_001_000.png,21.0,34.0,2.0,3.0,2.0,0.0,1.0,145.0,3.0,19.0,18.0,32.0,7.0,767.0,0.0,0.0,0.0,12.0,0.0,6.0,33.0,20.0,418.0,243.0,625.0,14.0,57.0,340.0,796.0,47.0,53.0,20.0,32.0,119.0,4.0,Midfielder,796.5
1967.0,Christian Rivera,C.rivera,male,1997-07-09T00:00:00+00:00,87.0,191.0,Real Sporting,SPO,https://assets.laliga.com/assets/2019/06/07/medium/sporting.png,17.0,Midfielder,https://assets.laliga.com/squad/2021/t616/p213572/512x556/p213572_t616_2021_1_001_000.png,41.0,21.0,0.0,0.0,4.0,0.0,2.0,105.0,1.0,16.0,25.0,7.0,1.0,799.0,0.0,0.0,0.0,2.0,1.0,1.0,11.0,39.0,296.0,407.0,663.0,16.0,14.0,146.0,821.0,38.0,16.0,5.0,20.0,99.0,4.0,Defender,795.5
8536.0,José Corpas,Corpas,male,1991-07-07T00:00:00+00:00,72.0,178.0,SD Eibar,EIB,https://assets.laliga.com/assets/2019/06/07/medium/eibar.png,17.0,Midfielder,https://assets.laliga.com/squad/2021/t953/p434938/512x556/p434938_t953_2021_1_001_000.png,44.0,43.0,2.0,0.0,0.0,0.0,2.0,197.0,8.0,30.0,21.0,27.0,12.0,846.0,0.0,0.0,0.0,31.0,0.0,12.0,29.0,13.0,427.0,204.0,606.0,9.0,52.0,423.0,851.0,40.0,134.0,26.0,25.0,207.0,5.0,Midfielder,794.5
13398.0,Gonzalo Plata,G. Plata,male,2000-11-01T00:00:00+00:00,65.0,178.0,Real Valladolid CF,VLL,https://assets.laliga.com/assets/2019/06/07/medium/valladolid.png,12.0,Midfielder,https://assets.laliga.com/squad/2021/t192/p453313/512x556/p453313_t192_2021_1_001_000.png,23.0,30.0,5.0,2.0,0.0,0.0,2.0,180.0,6.0,18.0,20.0,38.0,2.0,734.0,0.0,0.0,0.0,17.0,1.0,4.0,68.0,15.0,432.0,182.0,590.0,4.0,22.0,352.0,735.0,53.0,124.0,52.0,14.0,116.0,2.0,Midfielder,794.5
1999.0,José Campaña,J.g. Campaña,male,1993-05-31T00:00:00+00:00,70.0,179.0,Levante UD,LEV,https://assets.laliga.com/assets/2019/06/07/medium/levante.png,24.0,Midfielder,https://assets.laliga.com/squad/2021/t855/p88952/512x556/p88952_t855_2021_1_001_000.png,17.0,20.0,2.0,1.0,2.0,0.0,2.0,87.0,2.0,28.0,21.0,22.0,1.0,777.0,0.0,0.0,0.0,6.0,1.0,1.0,21.0,39.0,417.0,295.0,664.0,19.0,17.0,212.0,818.0,27.0,19.0,14.0,25.0,90.0,6.0,Defender,793.5
2548.0,Nemanja Maksimovic,Maksimovic,male,1995-01-26T00:00:00+00:00,78.0,189.0,Getafe CF,GET,https://assets.laliga.com/assets/2019/06/07/medium/getafe.png,20.0,Midfielder,https://assets.laliga.com/squad/2021/t1450/p198499/512x556/p198499_t1450_2021_1_001_000.png,47.0,35.0,1.0,0.0,13.0,0.0,8.0,126.0,1.0,37.0,71.0,18.0,0.0,823.0,0.0,0.0,0.0,5.0,0.0,2.0,10.0,31.0,346.0,304.0,617.0,33.0,13.0,248.0,834.0,56.0,61.0,6.0,40.0,146.0,4.0,Forward,789.5
5068.0,Renato Tapia,Tapia,male,1995-07-28T00:00:00+00:00,78.0,185.0,RC Celta,CEL,https://assets.laliga.com/assets/2019/06/07/medium/celta.png,14.0,Midfielder,https://assets.laliga.com/squad/2021/t176/p166162/512x556/p166162_t176_2021_1_001_000.png,30.0,29.0,0.0,0.0,5.0,0.0,3.0,112.0,0.0,19.0,28.0,4.0,0.0,812.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,63.0,335.0,347.0,618.0,39.0,35.0,212.0,851.0,50.0,9.0,9.0,71.0,99.0,10.0,Goalkeeper,788.5
4605.0,Nicolás Gorosito,Nico Gorosito,male,1988-08-17T00:00:00+00:00,79.0,186.0,AD Alcorcón,ALC,https://assets.laliga.com/assets/2019/06/07/medium/alcorcon.png,14.0,Defender,https://assets.laliga.com/squad/2021/t5233/p102547/512x556/p102547_t5233_2021_1_001_000.png,41.0,24.0,0.0,0.0,14.0,0.0,1.0,99.0,2.0,41.0,35.0,1.0,2.0,768.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,75.0,119.0,574.0,617.0,65.0,31.0,170.0,839.0,24.0,18.0,3.0,71.0,76.0,8.0,Midfielder,784.5
5560.0,Laureano Antonio Villa Suárez,Toni Villa,male,1995-01-07T00:00:00+00:00,63.0,172.0,Real Valladolid CF,VLL,https://assets.laliga.com/assets/2019/06/07/medium/valladolid.png,19.0,Midfielder,https://assets.laliga.com/squad/2021/t192/p242290/512x556/p242290_t192_2021_1_001_000.png,8.0,37.0,3.0,0.0,0.0,0.0,1.0,209.0,5.0,21.0,18.0,36.0,3.0,748.0,0.0,0.0,0.0,14.0,0.0,11.0,62.0,26.0,447.0,145.0,554.0,5.0,33.0,441.0,763.0,63.0,119.0,76.0,18.0,165.0,5.0,Midfielder,784.5
15054.0,Lucas Robertone,Robertone,male,1997-03-18T00:00:00+00:00,70.0,175.0,UD Almería,ALM,https://assets.laliga.com/assets/2019/06/07/medium/almeria.png,5.0,Midfielder,https://assets.laliga.com/squad/2021/t1564/p233681/512x556/p233681_t1564_2021_1_001_000.png,20.0,26.0,4.0,7.0,7.0,0.0,1.0,121.0,4.0,17.0,23.0,40.0,2.0,721.0,0.0,0.0,0.0,10.0,1.0,4.0,18.0,48.0,423.0,253.0,589.0,16.0,30.0,261.0,778.0,38.0,51.0,12.0,32.0,109.0,7.0,Midfielder,781.5
2481.0,Radosav Petrovic,Petrovic,male,1989-03-08T00:00:00+00:00,83.0,193.0,Real Zaragoza,ZAR,https://assets.laliga.com/assets/2019/06/07/medium/zaragoza.png,4.0,Midfielder,https://assets.laliga.com/squad/2021/t190/p56944/512x556/p56944_t190_2021_1_001_000.png,35.0,28.0,0.0,0.0,8.0,0.0,4.0,86.0,1.0,19.0,22.0,5.0,0.0,844.0,0.0,0.0,0.0,3.0,0.0,1.0,8.0,57.0,295.0,408.0,645.0,32.0,44.0,180.0,857.0,28.0,10.0,3.0,62.0,93.0,9.0,Midfielder,781.5
12768.0,Toni Datkovic,Datkovic,male,1993-11-06T00:00:00+00:00,78.0,190.0,FC Cartagena,CAR,https://assets.laliga.com/assets/2022/02/11/medium/1628caa9b2002a11e564eb84b3677f78.png,15.0,Defender,https://assets.laliga.com/squad/2021/t3554/p192757/512x556/p192757_t3554_2021_1_001_000.png,48.0,16.0,1.0,0.0,11.0,0.0,5.0,81.0,0.0,19.0,21.0,3.0,2.0,817.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,53.0,137.0,560.0,641.0,58.0,18.0,179.0,839.0,19.0,16.0,2.0,57.0,88.0,3.0,Midfielder,781.0
12622.0,Ramón Enríquez,Ramon,male,2001-04-19T00:00:00+00:00,68.0,173.0,Málaga CF,MGA,https://assets.laliga.com/assets/2019/06/07/medium/malaga.png,6.0,Midfielder,https://assets.laliga.com/squad/2021/t182/p490733/512x556/p490733_t182_2021_1_001_000.png,13.0,26.0,0.0,0.0,5.0,0.0,0.0,56.0,1.0,23.0,12.0,7.0,0.0,834.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,71.0,371.0,364.0,664.0,11.0,19.0,156.0,846.0,14.0,1.0,4.0,29.0,82.0,4.0,Goalkeeper,780.5
7331.0,Mamadou Loum,Loum,male,1996-12-30T00:00:00+00:00,80.0,188.0,Deportivo Alavés,ALA,https://assets.laliga.com/assets/2020/09/01/medium/27002754a98bf535807fe49a24cc63ea.png,6.0,Midfielder,https://assets.laliga.com/squad/2021/t173/p210191/512x556/p210191_t173_2021_1_001_000.png,100.0,32.0,0.0,0.0,11.0,0.0,4.0,197.0,2.0,43.0,37.0,9.0,1.0,821.0,0.0,0.0,0.0,8.0,0.0,1.0,26.0,51.0,285.0,321.0,554.0,68.0,50.0,319.0,830.0,49.0,30.0,16.0,59.0,166.0,9.0,Goalkeeper,778.0
1037.0,Germán Parreño,Germán,male,1993-02-16T00:00:00+00:00,78.0,189.0,UD Ibiza,IBI,https://assets.laliga.com/assets/2021/06/24/medium/d7bc0d2c9bf06afd6b5ace9d62771713.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2021/t16203/p149052/512x556/p149052_t16203_2021_1_001_000.png,10.0,32.0,0.0,0.0,0.0,31.0,8.0,13.0,0.0,45.0,1.0,0.0,0.0,698.0,1.0,0.0,87.0,0.0,0.0,0.0,0.0,196.0,125.0,595.0,524.0,30.0,1.0,336.0,1047.0,2.0,0.0,0.0,314.0,13.0,4.0,Midfielder,777.5
7276.0,Isaac Palazón,Isi,male,1994-12-27T00:00:00+00:00,71.0,169.0,Rayo Vallecano,RAY,https://assets.laliga.com/assets/2019/06/07/medium/rayo.png,7.0,Midfielder,https://assets.laliga.com/squad/2021/t184/p434078/512x556/p434078_t184_2021_1_001_000.png,46.0,34.0,3.0,6.0,3.0,0.0,3.0,193.0,2.0,26.0,13.0,30.0,5.0,790.0,0.0,0.0,0.0,13.0,0.0,5.0,36.0,50.0,447.0,173.0,554.0,19.0,32.0,461.0,813.0,42.0,51.0,45.0,48.0,161.0,7.0,Midfielder,772.0
